Denumire Produs,Nume categorie,Link,Cod EAN,cod SKU,cod mpn
Pachet Lac Poliuretanic pentru Mobila “Emex” - Mahon - Bid. 16 Kg + Intaritor - Bid. 4.8 Kg,Lacuri Parchet,lac-poliuretanic-mobila,5941930705274,EMX-062-S-4-16MH,PCK406216MH
Pachet Lac Poliuretanic pentru Mobila “Emex” - Nuc - Bid. 3 Kg + Intaritor - Bid. 0.9 Kg,Lacuri Parchet,lac-poliuretanic-mobila,5941930705281,EMX-062-S-4-3NC,PCK406203NC
Pachet Lac Poliuretanic pentru Mobila “Emex” - Nuc - Bid. 16 Kg + Intaritor - Bid. 4.8 Kg,Lacuri Parchet,lac-poliuretanic-mobila,5941930705298,EMX-062-S-4-16NC,PCK406216NC
Pachet Lac Poliuretanic pentru Mobila “Emex” - Tek - Bid. 3 Kg + Intaritor - Bid. 0.9 Kg,Lacuri Parchet,lac-poliuretanic-mobila,5941930705304,EMX-062-S-4-3TK,PCK406203TK
Pachet Lac Poliuretanic pentru Mobila “Emex” - Tek - Bid. 16 Kg + Intaritor - Bid. 4.8 Kg,Lacuri Parchet,lac-poliuretanic-mobila,5941930705311,EMX-062-S-4-16TK,PCK406216TK
Pachet Lac Poliuretanic pentru Mobila “Emex” - Abanos - Bid. 3 Kg + Intaritor - Bid. 0.9 Kg,Lacuri Parchet,lac-poliuretanic-mobila,5941930705328,EMX-062-S-4-3AS,PCK406203AS
Pachet Lac Poliuretanic pentru Mobila “Emex” - Abanos - Bid. 16 Kg + Intaritor - Bid. 4.8 Kg,Lacuri Parchet,lac-poliuretanic-mobila,5941930705335,EMX-062-S-4-16AS,PCK406216AS
Pachet Amorsa Epoxidica Solventata “Emex” - Bid. 3 Kg + Intaritor - Bid. 0.75 Kg,Grunduri,amorsa-epoxidica-lemn-fibra-sticla,5941930705342,EMX-149-S-4-3GE,PCK414903GE
Pachet Amorsa Epoxidica Solventata “Emex” - Bid. 16 Kg + Intaritor - Bid. 4.00 Kg,Grunduri,amorsa-epoxidica-lemn-fibra-sticla,5941930705359,EMX-149-S-4-16GE,PCK414916GE
Pachet Amorsa Epoxidica Emulsionata “Emex” - Bid. 4 Kg + Intaritor - Bid. 0.48 Kg,Grunduri,amorsa-epoxidica-baza-apa,5941930705366,EMX-150-S-4-4AE,PCK415004AE
Pachet Amorsa Epoxidica Emulsionata “Emex” - Bid. 10 Kg + Intaritor - Bid. 1.2 Kg,Grunduri,amorsa-epoxidica-baza-apa,5941930705373,EMX-150-S-4-10AE,PCK415010AE
Membrana Cauciucata Hidroizolanta “Supra MX” - Alb - Bid. 20 Kg,Hidroizolatii,membrana-cauciucata-elastomerica,5941930705526,EMX-159-NS-5-20AB,MBR515920AB
Membrana Cauciucata Hidroizolanta “Supra MX” - Light Grey - Bid. 20 Kg,Hidroizolatii,membrana-cauciucata-elastomerica,5941930705533,EMX-159-NS-5-20GR,MBR515920GR
Membrana Cauciucata Hidroizolanta “Supra MX” - Crem Pastel - Bid. 20 Kg,Hidroizolatii,membrana-cauciucata-elastomerica,5941930705540,EMX-159-NS-5-20CR,MBR515920CR
Membrana Cauciucata Hidroizolanta “Supra MX” - Rosu Oxid - Bid. 20 Kg,Hidroizolatii,membrana-cauciucata-elastomerica,5941930705557,EMX-159-NS-5-20RO,MBR515920RO
Membrana Cauciucata Hidroizolanta “Supra MX” - Vernil Pastel - Bid. 20 Kg,Hidroizolatii,membrana-cauciucata-elastomerica,5941930705564,EMX-159-NS-5-20VR,MBR515920VR
Membrana Cauciucata Hidroizolanta “Supra MX” - Maro - Bid. 20 Kg,Hidroizolatii,membrana-cauciucata-elastomerica,5941930705571,EMX-159-NS-5-20MR,MBR515920MR
Membrana Cauciucata Hidroizolanta “Supra MX” - Negru - Bid. 20 Kg,Hidroizolatii,membrana-cauciucata-elastomerica,5941930705588,EMX-159-NS-5-20NG,MBR515920NG
Vopsea Hidroizolanta “Emex AQ Bar” - Alb - Bid. 10 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705595,EMX-118-S-5-10AB,AQB511810AB
Vopsea Hidroizolanta “Emex AQ Bar” - Alb - Bid. 20 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705601,EMX-118-S-5-20AB,AQB511820AB
Vopsea Hidroizolanta “Emex AQ Bar” - Gri - Bid. 10 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705618,EMX-118-S-5-10GR,AQB511810GR
Vopsea Hidroizolanta “Emex AQ Bar” - Gri - Bid. 20 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705625,EMX-118-S-5-20GR,AQB511820GR
Vopsea Hidroizolanta “Emex AQ Bar” - Bleu - Bid. 10 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705632,EMX-118-S-5-10BL,AQB511810BL
Vopsea Hidroizolanta “Emex AQ Bar” - Bleu - Bid. 20 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705649,EMX-118-S-5-20BL,AQB511820BL
Vopsea Hidroizolanta “Emex AQ Bar” - Maro - Bid. 10 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705656,EMX-118-S-5-10MR,AQB511810MR
Vopsea Hidroizolanta “Emex AQ Bar” - Maro - Bid. 20 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705663,EMX-118-S-5-20MR,AQB511820MR
Vopsea Hidroizolanta “Emex AQ Bar” - Negru - Bid. 10 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705670,EMX-118-S-5-10NG,AQB511810NG
Vopsea Hidroizolanta “Emex AQ Bar” - Negru - Bid. 20 Kg,Hidroizolatii,vopsea-hidroizolanta-elastica,5941930705687,EMX-118-S-5-20NG,AQB511820NG
Vopsea Acrilica de Tigla “Emex” - Alb - Bid. 15 L,Vopsea,vopsea-tigla-emex,5941930705694,EMX-133-NS-5-15AB,TIG513315AB
Vopsea Acrilica de Tigla “Emex” - Gri - Bid. 15 L,Vopsea,vopsea-tigla-emex,5941930705700,EMX-133-NS-5-15GR,TIG513315GR
Vopsea Acrilica de Tigla “Emex” - Grena - Bid. 15 L,Vopsea,vopsea-tigla-emex,5941930705717,EMX-133-NS-5-15GN,TIG513315GN
Vopsea Acrilica de Tigla “Emex” - Maro - Bid. 15 L,Vopsea,vopsea-tigla-emex,5941930705724,EMX-133-NS-5-15MR,TIG513315MR
Vopsea Acrilica de Tigla “Emex” - Negru - Bid. 15 L,Vopsea,vopsea-tigla-emex,5941930705731,EMX-133-NS-5-15NG,TIG513315NG
Vopsea Acrilica Metal “Emex Supramet” - Alb - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705748,EMX-123-NS-4AB,ACR412304AB
Vopsea Acrilica Metal “Emex Supramet” - Gri - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705762,EMX-123-NS-4GR,ACR412304GR
Vopsea Acrilica Metal “Emex Supramet” - Crem - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705755,EMX-123-NS-4CR,ACR412304CR
Vopsea Acrilica Metal “Emex Supramet” - Galben - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705779,EMX-123-NS-4GB,ACR412304GB
Vopsea Acrilica Metal “Emex Supramet” - Albastru - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705786,EMX-123-NS-4AL,ACR412304AL
Vopsea Acrilica Metal “Emex Supramet” - Verde - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705793,EMX-123-NS-4VD,ACR412304VD
Vopsea Acrilica Metal “Emex Supramet” - Rosu - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705809,EMX-123-NS-4RO,ACR412304RO
Vopsea Acrilica Metal “Emex Supramet” - Maro - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705816,EMX-123-NS-4MR,ACR412304MR
Vopsea Acrilica Metal “Emex Supramet” - Negru - Bid. 4 Kg,Vopsea,vopsea-metal-solubila-apa,5941930705823,EMX-123-NS-4NG,ACR412304NG
Vopsea Acrilica pentru Mobila “Emex” - Alb - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705922,EMX-111-NS-5-4AB,ACR511104AB
Vopsea Acrilica pentru Mobila “Emex” - Gri - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705939,EMX-111-NS-5-4GR,ACR511104GR
Vopsea Acrilica pentru Mobila “Emex” - Crem - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705946,EMX-111-NS-5-4CR,ACR511104CR
Vopsea Acrilica pentru Mobila “Emex” - Galben - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705953,EMX-111-NS-5-4GB,ACR511104GB
Vopsea Acrilica pentru Mobila “Emex” - Albastru - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705960,EMX-111-NS-5-4AL,ACR511104AL
Vopsea Acrilica pentru Mobila “Emex” - Verde - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705977,EMX-111-NS-5-4VD,ACR511104VD
Vopsea Acrilica pentru Mobila “Emex” - Rosu - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705984,EMX-111-NS-5-4RO,ACR511104RO
Vopsea Acrilica pentru Mobila “Emex” - Negru - Bid. 4 Kg,Vopsea,vopsea-acrilica-mobila,5941930705991,EMX-111-NS-5-4NG,ACR511104NG
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706134,EMX-082-NS-6-20AB,PCK608220AB
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706141,EMX-082-NS-6-20GR,PCK608220GR
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706158,EMX-082-NS-6-20CR,PCK608220CR
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706165,EMX-082-NS-6-20GB,PCK608220GB
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706172,EMX-082-NS-6-20AL,PCK608220AL
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706189,EMX-082-NS-6-20VD,PCK608220VD
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706196,EMX-082-NS-6-20RO,PCK608220RO
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706202,EMX-082-NS-6-20MR,PCK608220MR
Pachet Pardoseala Epoxidica Autonivelanta “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,Vopsea,pardoseala-epoxidica,5941930706219,EMX-082-NS-6-20NG,PCK608220NG
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706318,EMX-086-NS-6-20AB,PCK608620AB
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706325,EMX-086-NS-6-20GR,PCK608620GR
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706332,EMX-086-NS-6-20CR,PCK608620CR
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706349,EMX-086-NS-6-20GB,PCK608620GB
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706356,EMX-086-NS-6-20AL,PCK608620AL
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706363,EMX-086-NS-6-20VD,PCK608620VD
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706370,EMX-086-NS-6-20RO,PCK608620RO
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706387,EMX-086-NS-6-20MR,PCK608620MR
Pachet Pardoseala Poliuretanica Autonivelanta “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,Vopsea,pardoseala-poliuretanica,5941930706394,EMX-086-NS-6-20NG,PCK608620NG
Pachet Pardoseala Poliuretanica Elastica “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706400,EMX-088-NS-6-20AB,PCK608820AB
Pachet Pardoseala Poliuretanica Elastica “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706417,EMX-088-NS-6-20GR,PCK608820GR
Pachet Pardoseala Poliuretanica Elastica “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706424,EMX-088-NS-6-20CR,PCK608820CR
Pachet Pardoseala Poliuretanica Elastica “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706431,EMX-088-NS-6-20GB,PCK608820GB
Pachet Pardoseala Poliuretanica Elastica “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706448,EMX-088-NS-6-20AL,PCK608820AL
Pachet Pardoseala Poliuretanica Elastica “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706455,EMX-088-NS-6-20VD,PCK608820VD
Pachet Pardoseala Poliuretanica Elastica “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706462,EMX-088-NS-6-20RO,PCK608820RO
Pachet Pardoseala Poliuretanica Elastica “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706479,EMX-088-NS-6-20MR,PCK608820MR
Pachet Pardoseala Poliuretanica Elastica “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 3.60 Kg,Vopsea,pardoseala-poliuretanica-elastica,5941930706486,EMX-088-NS-6-20NG,PCK608820NG
Pachet Mortar Epoxidic “Emex Fill” - Gri - Bid. 10 Kg + Intaritor - Bid. 1 Kg,Chit,mortar-epoxidic,5941930706608,EMX-081-NS-6-10ME,PCK608110ME
Pachet Mortar Epoxidic “Emex Fill” - Gri - Bid. 20 Kg + Intaritor - Bid. 2 Kg,Chit,mortar-epoxidic,5941930706615,EMX-081-NS-6-20ME,PCK608120ME
Pachet Sapa Epoxy-Cimentica “Emex Mineral” - Gri - Bid. 20 Kg - 3 componente,Vopsea,sapa-epoxidica-egalizare,5941930706622,EMX-091-NS-6-20GR,PCK609120GR
Pachet Grund Epoxidic Impregnare Solvent-Free “Emex” - Bid. 4 Kg + Intaritor - Bid. 2 Kg,Grunduri,amorsa-impregnare-pardoseli-epoxidice,5941930706738,EMX-008-S-6-4AE,PCK608804AE
Pachet Grund Epoxidic Impregnare Solvent-Free “Emex” - Bid. 20 Kg + Intaritor - Bid. 10 Kg,Grunduri,amorsa-impregnare-pardoseli-epoxidice,5941930706745,EMX-008-S-6-20AE,PCK608820AE
Pachet Vopsea Epoxidica Pardoseala “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706813,EMX-117-S-7-4AB,PCK711704AB
Pachet Vopsea Epoxidica Pardoseala “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706820,EMX-117-S-7-20AB,PCK711720AB
Pachet Vopsea Epoxidica Pardoseala “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706837,EMX-117-S-7-4GR,PCK711704GR
Pachet Vopsea Epoxidica Pardoseala “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706844,EMX-117-S-7-20GR,PCK711720GR
Pachet Vopsea Epoxidica Pardoseala “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706851,EMX-117-S-7-4CR,PCK711704CR
Pachet Vopsea Epoxidica Pardoseala “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706868,EMX-117-S-7-20CR,PCK711720CR
Pachet Vopsea Epoxidica Pardoseala “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706875,EMX-117-S-7-4GB,PCK711704GB
Pachet Vopsea Epoxidica Pardoseala “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706882,EMX-117-S-7-20GB,PCK711720GB
Pachet Vopsea Epoxidica Pardoseala “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706899,EMX-117-S-7-4AL,PCK711704AL
Pachet Vopsea Epoxidica Pardoseala “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706905,EMX-117-S-7-20AL,PCK711720AL
Pachet Vopsea Epoxidica Pardoseala “Emex” - Verde - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706912,EMX-117-S-7-4VD,PCK711704VD
Pachet Vopsea Epoxidica Pardoseala “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706929,EMX-117-S-7-20VD,PCK711720VD
Pachet Vopsea Epoxidica Pardoseala “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706936,EMX-117-S-7-4RO,PCK711704RO
Pachet Vopsea Epoxidica Pardoseala “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706943,EMX-117-S-7-20RO,PCK711720RO
Pachet Vopsea Epoxidica Pardoseala “Emex” - Maro - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706950,EMX-117-S-7-4MR,PCK711704MR
Pachet Vopsea Epoxidica Pardoseala “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706967,EMX-117-S-7-20MR,PCK711720MR
Pachet Vopsea Epoxidica Pardoseala “Emex” - Negru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706974,EMX-117-S-7-4NG,PCK711704NG
Pachet Vopsea Epoxidica Pardoseala “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli,5941930706981,EMX-117-S-7-20NG,PCK711720NG
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930706998,EMX-168-S-7-4AB,PCK716804AB
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707001,EMX-168-S-7-20AB,PCK716820AB
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707018,EMX-168-S-7-4GR,PCK716804GR
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707025,EMX-168-S-7-20GR,PCK716820GR
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707032,EMX-168-S-7-4CR,PCK716804CR
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930709029,EMX-168-S-7-20CR,PCK716820CR
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707056,EMX-168-S-7-4GB,PCK716804GB
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930709043,EMX-168-S-7-20GB,PCK716820GB
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707070,EMX-168-S-7-4AL,PCK716804AL
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707087,EMX-168-S-7-20AL,PCK716820AL
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Verde - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707094,EMX-168-S-7-4VD,PCK716804VD
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707100,EMX-168-S-7-20VD,PCK716820VD
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707117,EMX-168-S-7-4RO,PCK716804RO
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707124,EMX-168-S-7-20RO,PCK716820RO
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Maro - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707131,EMX-168-S-7-4MR,PCK716804MR
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707148,EMX-168-S-7-20MR,PCK716820MR
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Negru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707155,EMX-168-S-7-4NG,PCK716804NG
Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,Vopsea,vopsea-epoxidica-pardoseli-microfulgi,5941930707162,EMX-168-S-7-20NG,PCK716820NG
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Alb - Bid. 4 Kg + Intaritor - Bid. 4 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707179,EMX-150-S-7-4AB,PCK715004AB
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Alb - Bid. 10 Kg + Intaritor - Bid. 10 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707186,EMX-150-S-7-10AB,PCK715010AB
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Gri - Bid. 4 Kg + Intaritor - Bid. 4 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707193,EMX-150-S-7-4GR,PCK715004GR
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Gri - Bid. 10 Kg + Intaritor - Bid. 10 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707209,EMX-150-S-7-10GR,PCK715010GR
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Crem - Bid. 4 Kg + Intaritor - Bid. 4 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707216,EMX-150-S-7-4CR,PCK715004CR
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Crem - Bid. 10 Kg + Intaritor - Bid. 10 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707223,EMX-150-S-7-10CR,PCK715010CR
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Galben - Bid. 4 Kg + Intaritor - Bid. 4 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707230,EMX-150-S-7-4GB,PCK715004GB
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Galben - Bid. 10 Kg + Intaritor - Bid. 10 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707247,EMX-150-S-7-10GB,PCK715010GB
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Albastru - Bid. 4 Kg + Intaritor - Bid. 4 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707254,EMX-150-S-7-4AL,PCK715004AL
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Albastru - Bid. 10 Kg + Intaritor - Bid. 10 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707261,EMX-150-S-7-10AL,PCK715010AL
Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Verde - Bid. 4 Kg + Intaritor - Bid. 4 Kg,Vopsea,vopsea-epoxidica-baza-apa-pardoseala,5941930707278,EMX-150-S-7-4VD,PCK715004VD
