Link,Cantitate,Culoare,Pret Pachet,TVA,Pret Total cu TVA,Denumire Produs,Text Intaritor,Cod EAN,cod SKU,Cant Tot Kg
vopsea-clorcauciuc-pardoseli,5 Kg,Gri,177.91,33.80,211.71,Vopsea Clorcauciuc Pardoseala “Emex” - Gri - Bid. 5 Kg,,5941930707551,EMX-115-S-7-5GR,5
vopsea-clorcauciuc-pardoseli,23 Kg,Gri,711.62,135.21,846.83,Vopsea Clorcauciuc Pardoseala “Emex” - Gri - Bid. 23 Kg,,5941930707568,EMX-115-S-7-23GR,23
vopsea-clorcauciuc-pardoseli,5 Kg,Crem,181.99,34.58,216.57,Vopsea Clorcauciuc Pardoseala “Emex” - Crem - Bid. 5 Kg,,5941930707575,EMX-115-S-7-5CR,5
vopsea-clorcauciuc-pardoseli,23 Kg,Crem,727.95,138.31,866.26,Vopsea Clorcauciuc Pardoseala “Emex” - Crem - Bid. 23 Kg,,5941930707582,EMX-115-S-7-23CR,23
vopsea-clorcauciuc-pardoseli,5 Kg,Galben,234.37,44.53,278.90,Vopsea Clorcauciuc Pardoseala “Emex” - Galben - Bid. 5 Kg,,5941930707599,EMX-115-S-7-5GB,5
vopsea-clorcauciuc-pardoseli,23 Kg,Galben,937.48,178.12,1115.60,Vopsea Clorcauciuc Pardoseala “Emex” - Galben - Bid. 23 Kg,,5941930707605,EMX-115-S-7-23GB,23
vopsea-clorcauciuc-pardoseli,5 Kg,Albastru,192.11,36.50,228.61,Vopsea Clorcauciuc Pardoseala “Emex” - Albastru - Bid. 5 Kg,,5941930707612,EMX-115-S-7-5AL,5
vopsea-clorcauciuc-pardoseli,23 Kg,Albastru,768.43,146.00,914.43,Vopsea Clorcauciuc Pardoseala “Emex” - Albastru - Bid. 23 Kg,,5941930707629,EMX-115-S-7-23AL,23
vopsea-clorcauciuc-pardoseli,5 Kg,Verde,212.18,40.31,252.49,Vopsea Clorcauciuc Pardoseala “Emex” - Verde - Bid. 5 Kg,,5941930707636,EMX-115-S-7-5VD,5
vopsea-clorcauciuc-pardoseli,23 Kg,Verde,848.70,161.25,1009.95,Vopsea Clorcauciuc Pardoseala “Emex” - Verde - Bid. 23 Kg,,5941930707643,EMX-115-S-7-23VD,23
vopsea-clorcauciuc-pardoseli,5 Kg,Rosu,209.24,39.76,249.00,Vopsea Clorcauciuc Pardoseala “Emex” - Rosu - Bid. 5 Kg,,5941930707650,EMX-115-S-7-5RO,5
vopsea-clorcauciuc-pardoseli,23 Kg,Rosu,836.97,159.02,995.99,Vopsea Clorcauciuc Pardoseala “Emex” - Rosu - Bid. 23 Kg,,5941930707667,EMX-115-S-7-23RO,23
vopsea-clorcauciuc-pardoseli,5 Kg,Maro,173.31,32.93,206.23,Vopsea Clorcauciuc Pardoseala “Emex” - Maro - Bid. 5 Kg,,5941930707674,EMX-115-S-7-5MR,5
vopsea-clorcauciuc-pardoseli,23 Kg,Maro,693.22,131.71,824.93,Vopsea Clorcauciuc Pardoseala “Emex” - Maro - Bid. 23 Kg,,5941930707681,EMX-115-S-7-23MR,23
vopsea-clorcauciuc-pardoseli,5 Kg,Negru,176.53,33.54,210.06,Vopsea Clorcauciuc Pardoseala “Emex” - Negru - Bid. 5 Kg,,5941930707698,EMX-115-S-7-5NG,5
vopsea-clorcauciuc-pardoseli,23 Kg,Negru,706.10,134.16,840.26,Vopsea Clorcauciuc Pardoseala “Emex” - Negru - Bid. 23 Kg,,5941930707704,EMX-115-S-7-23NG,23
vopsea-marcaj-rutier,5 Kg,Alb,99.53,18.91,118.44,Vopsea Marcaj Rutier “Emex Route” - Alb - Bid. 5 Kg,,5941930707711,EMX-122-S-7-5AB,5
vopsea-marcaj-rutier,25 Kg,Alb,432.75,82.22,514.97,Vopsea Marcaj Rutier “Emex Route” - Alb - Bid. 25 Kg,,5941930707728,EMX-122-S-7-25AB,25
vopsea-marcaj-rutier,5 Kg,Galben,110.57,21.01,131.58,Vopsea Marcaj Rutier “Emex Route” - Galben - Bid. 5 Kg,,5941930707735,EMX-122-S-7-5GB,5
vopsea-marcaj-rutier,25 Kg,Galben,480.75,91.34,572.09,Vopsea Marcaj Rutier “Emex Route” - Galben - Bid. 25 Kg,,5941930707742,EMX-122-S-7-25GB,25
vopsea-marcaj-rutier,5 Kg,Rosu,117.59,22.34,139.93,Vopsea Marcaj Rutier “Emex Route” - Rosu - Bid. 5 Kg,,5941930707759,EMX-122-S-7-5RO,5
vopsea-marcaj-rutier,25 Kg,Rosu,511.25,97.14,608.39,Vopsea Marcaj Rutier “Emex Route” - Rosu - Bid. 25 Kg,,5941930707766,EMX-122-S-7-25RO,25
vopsea-marcaj-rutier,5 Kg,Albastru,112.30,21.34,133.63,Vopsea Marcaj Rutier “Emex Route” - Albastru - Bid. 5 Kg,,5941930707773,EMX-122-S-7-5AL,5
vopsea-marcaj-rutier,25 Kg,Albastru,488.25,92.77,581.02,Vopsea Marcaj Rutier “Emex Route” - Albastru - Bid. 25 Kg,,5941930707780,EMX-122-S-7-25AL,25
vopsea-marcaj-rutier-bicomponenta,6 Kg,Alb,193.44,36.75,230.20,Pachet Vopsea Bicomponenta Marcaj Rutier “Emex Trafic” - Alb - Bid. 6 Kg + Intaritor - Cut. 60 Gr,+ Intaritor in pret,5941930707797,EMX-139-NS-7-6AB,6
vopsea-marcaj-rutier-bicomponenta,6 Kg,Galben,206.07,39.15,245.22,Pachet Vopsea Bicomponenta Marcaj Rutier “Emex Trafic” - Galben - Bid. 6 Kg + Intaritor - Cut. 60 Gr,+ Intaritor in pret,5941930707803,EMX-139-NS-7-6GB,6
vopsea-marcaj-rutier-bicomponenta,6 Kg,Albastru,199.24,37.86,237.09,Pachet Vopsea Bicomponenta Marcaj Rutier “Emex Trafic” - Albastru - Bid. 6 Kg + Intaritor - Cut. 60 Gr,+ Intaritor in pret,5941930707810,EMX-139-NS-7-6AL,6
vopsea-marcaj-rutier-bicomponenta,6 Kg,Rosu,193.51,36.77,230.28,Pachet Vopsea Bicomponenta Marcaj Rutier “Emex Trafic” - Rosu - Bid. 6 Kg + Intaritor - Cut. 60 Gr,+ Intaritor in pret,5941930707827,EMX-139-NS-7-6RO,6
lac-beton-amprentat,4 Kg,Transparent,177.51,33.73,211.24,Lac Beton Amprentat “Emex LS Patio” - Transparent - Bid. 4 Kg,,5941930707834,EMX-055-S-7-4TR,4
lac-beton-amprentat,20 Kg,Transparent,771.80,146.64,918.44,Lac Beton Amprentat “Emex LS Patio” - Transparent - Bid. 20 Kg,,5941930707841,EMX-055-S-7-20TR,20
lac-beton-amprentat,4 Kg,Cires,211.69,40.22,251.91,Lac Beton Amprentat “Emex LS Patio” - Cires - Bid. 4 Kg,,5941930707858,EMX-055-S-7-4CS,5
lac-beton-amprentat,20 Kg,Cires,920.40,174.88,1095.28,Lac Beton Amprentat “Emex LS Patio” - Cires - Bid. 20 Kg,,5941930707865,EMX-055-S-7-20CS,25
lac-beton-amprentat,4 Kg,Stejar,224.16,42.59,266.75,Lac Beton Amprentat “Emex LS Patio” - Stejar - Bid. 4 Kg,,5941930707872,EMX-055-S-7-4ST,5
lac-beton-amprentat,20 Kg,Stejar,974.60,185.17,1159.77,Lac Beton Amprentat “Emex LS Patio” - Stejar - Bid. 20 Kg,,5941930707889,EMX-055-S-7-20ST,25
lac-beton-amprentat,4 Kg,Mahon,224.80,42.71,267.51,Lac Beton Amprentat “Emex LS Patio” - Mahon - Bid. 4 Kg,,5941930707896,EMX-055-S-7-4MH,5
lac-beton-amprentat,20 Kg,Mahon,977.40,185.71,1163.11,Lac Beton Amprentat “Emex LS Patio” - Mahon - Bid. 20 Kg,,5941930707902,EMX-055-S-7-20MH,25
lac-beton-amprentat,4 Kg,Nuc,224.43,42.64,267.08,Lac Beton Amprentat “Emex LS Patio” - Nuc - Bid. 4 Kg,,5941930707919,EMX-055-S-7-4NC,5
lac-beton-amprentat,20 Kg,Nuc,975.80,185.40,1161.20,Lac Beton Amprentat “Emex LS Patio” - Nuc - Bid. 20 Kg,,5941930707926,EMX-055-S-7-20NC,25
lac-poliuretanic-beton-amprentat,3 Kg,Transparent,290.24,55.14,345.38,Pachet Lac Poliuretanic Beton Amprentat “Emex PU Stamp” - Bid. 3 Kg + Intaritor - Bid. 0.9 Kg,+Bid. 0.90 Kg Intaritor,5941930707933,EMX-146-S-7-3TR,3.9
lac-poliuretanic-beton-amprentat,16 Kg,Transparent,1403.42,266.65,1670.07,Pachet Lac Poliuretanic Beton Amprentat “Emex PU Stamp” - Bid. 16 Kg + Intaritor - Bid. 4.8 Kg,+ Bid. 4.80 Kg Intaritor,5941930707940,EMX-146-S-7-16TR,20.8
lac-epoxidic-sigilare,4 Kg,Transparent,455.03,86.46,541.48,Pachet Lac Epoxidic Solvent-Free “Emex Epoxy Contact” - Bid. 4 Kg + Intaritor - Bid. 2 Kg,+ Bid. 2 Kg Intaritor ,5941930707957,EMX-056-S-7-4TR,6
lac-epoxidic-sigilare,20 Kg,Transparent,2043.60,388.28,2431.88,Pachet Lac Epoxidic Solvent-Free “Emex Epoxy Contact” - Bid. 20 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707964,EMX-056-S-7-20TR,30
lac-epoxidic-solventat,3 Kg,Transparent,273.68,52.00,325.68,Pachet Lac Epoxidic Solventat “Emex Epoxy Coat” - Bid. 3 Kg + Intaritor - Bid. 0.90 Kg,+Bid. 0.90 Kg Intaritor,5941930707971,EMX-057-S-7-3TR,3.9
lac-epoxidic-solventat,16 Kg,Transparent,1296.80,246.39,1543.19,Pachet Lac Epoxidic Solventat “Emex Epoxy Coat” - Bid. 16 Kg + Intaritor - Bid. 4.80 Kg,+Bid. 4.80 Kg Intaritor,5941930707988,EMX-057-S-7-16TR,20.8
vopsea-poliuretanica-elastica,4 Kg,Alb,325.77,61.90,387.67,Pachet Vopsea Poliuretanica “Emex Flexipol” - Alb - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930707995,EMX-127-S-7-4AB,5
vopsea-poliuretanica-elastica,20 Kg,Alb,1476.20,280.48,1756.68,Pachet Vopsea Poliuretanica “Emex Flexipol” - Alb - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708008,EMX-127-S-7-20AB,25
vopsea-poliuretanica-elastica,4 Kg,Gri,321.91,61.16,383.07,Pachet Vopsea Poliuretanica “Emex Flexipol” - Gri - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708015,EMX-127-S-7-4GR,5
vopsea-poliuretanica-elastica,20 Kg,Gri,1459.40,277.29,1736.69,Pachet Vopsea Poliuretanica “Emex Flexipol” - Gri - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708022,EMX-127-S-7-20GR,25
vopsea-poliuretanica-elastica,4 Kg,Crem,317.77,60.38,378.15,Pachet Vopsea Poliuretanica “Emex Flexipol” - Crem - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708039,EMX-127-S-7-4CR,5
vopsea-poliuretanica-elastica,20 Kg,Crem,1441.40,273.87,1715.27,Pachet Vopsea Poliuretanica “Emex Flexipol” - Crem - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708046,EMX-127-S-7-20CR,25
vopsea-poliuretanica-elastica,4 Kg,Galben,332.40,63.16,395.55,Pachet Vopsea Poliuretanica “Emex Flexipol” - Galben - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708053,EMX-127-S-7-4GB,5
vopsea-poliuretanica-elastica,20 Kg,Galben,1505.00,285.95,1790.95,Pachet Vopsea Poliuretanica “Emex Flexipol” - Galben - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708060,EMX-127-S-7-20GB,25
vopsea-poliuretanica-elastica,4 Kg,Albastru,324.03,61.56,385.59,Pachet Vopsea Poliuretanica “Emex Flexipol” - Albastru - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708077,EMX-127-S-7-4AL,5
vopsea-poliuretanica-elastica,20 Kg,Albastru,1468.60,279.03,1747.63,Pachet Vopsea Poliuretanica “Emex Flexipol” - Albastru - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708084,EMX-127-S-7-20AL,25
vopsea-poliuretanica-elastica,4 Kg,Verde,339.76,64.55,404.31,Pachet Vopsea Poliuretanica “Emex Flexipol” - Verde - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708091,EMX-127-S-7-4VD,5
vopsea-poliuretanica-elastica,20 Kg,Verde,1537.00,292.03,1829.03,Pachet Vopsea Poliuretanica “Emex Flexipol” - Verde - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708107,EMX-127-S-7-20VD,25
vopsea-poliuretanica-elastica,4 Kg,Rosu,337.78,64.18,401.96,Pachet Vopsea Poliuretanica “Emex Flexipol” - Rosu - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708114,EMX-127-S-7-4RO,5
vopsea-poliuretanica-elastica,20 Kg,Rosu,1528.40,290.40,1818.80,Pachet Vopsea Poliuretanica “Emex Flexipol” - Rosu - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708121,EMX-127-S-7-20RO,25
vopsea-poliuretanica-elastica,4 Kg,Maro,304.89,57.93,362.82,Pachet Vopsea Poliuretanica “Emex Flexipol” - Maro - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708138,EMX-127-S-7-4MR,5
vopsea-poliuretanica-elastica,20 Kg,Maro,1385.40,263.23,1648.63,Pachet Vopsea Poliuretanica “Emex Flexipol” - Maro - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708145,EMX-127-S-7-20MR,25
vopsea-poliuretanica-elastica,4 Kg,Negru,305.44,58.03,363.48,Pachet Vopsea Poliuretanica “Emex Flexipol” - Negru - Bid. 4 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930708152,EMX-127-S-7-4NG,5
vopsea-poliuretanica-elastica,20 Kg,Negru,1387.80,263.68,1651.48,Pachet Vopsea Poliuretanica “Emex Flexipol” - Negru - Bid. 20 Kg + Intaritor - Bid. 5 Kg,+ Bid. 5 Kg Intaritor ,5941930708169,EMX-127-S-7-20NG,25
amorsa-epoxidica-impregnare,3 Kg,Transparent,218.85,41.58,260.43,Pachet Grund Epoxidic Amorsare Solventat “Emex” - Bid. 3 Kg + Intaritor - Bid. 0.75 Kg,+ Bid. 0.75 Kg Intaritor,5941930708176,EMX-007-S-7-3GE,3.75
amorsa-epoxidica-impregnare,16 Kg,Transparent,1037.92,197.20,1235.12,Pachet Grund Epoxidic Amorsare Solventat “Emex” - Bid. 16 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor,5941930708183,EMX-007-S-7-16GE,20
amorsa-poliuretanica-impregnare,3 Kg,Transparent,223.66,42.50,266.16,Pachet Grund Poliuretanic Amorsare Solventat “Emex” - Bid. 3 Kg + Intaritor - Bid. 0.54 Kg,+Bid. 0.54 Kg Intaritor,5941930708190,EMX-011-S-7-08GP,3.54
amorsa-poliuretanica-impregnare,16 Kg,Transparent,1073.55,203.97,1277.53,Pachet Grund Poliuretanic Amorsare Solventat “Emex” - Bid. 16 Kg + Intaritor - Bid. 2.90 Kg,+Bid. 2.90 Kg Intaritor,5941930708206,EMX-011-S-7-16GP,18.9
amorsa-clorcauciuc-impregnare,4 Kg,Transparent,163.53,31.07,194.60,Grund de Amorsare Clorcauciuc “Emex” - Transparent - Bid. 4 Kg,,5941930708213,EMX-003-S-7-4TR,4
amorsa-clorcauciuc-impregnare,20 Kg,Transparent,711.00,135.09,846.09,Grund de Amorsare Clorcauciuc “Emex” - Transparent - Bid. 20 Kg,,5941930708220,EMX-003-S-7-20TR,20
amorsa-clorcauciuc-impregnare,4 Kg,Baza Nuantata,145.82,27.71,173.53,Grund de Amorsare Clorcauciuc “Emex” - Nuantat - Bid. 4 Kg,,5941930708237,EMX-003-S-7-4GC,4
amorsa-clorcauciuc-impregnare,20 Kg,Baza Nuantata,634.00,120.46,754.46,Grund de Amorsare Clorcauciuc “Emex” - Nuantat - Bid. 20 Kg,,5941930708244,EMX-003-S-7-20GC,20
solvent-clorcauciuc-pardoseli,1 L,Transparent,27.13,5.15,32.28,Diluant Clorcauciuc “Emex” - Bid. 1 L,,5941930705441,EMX-095-S-7-1CL,1
solvent-clorcauciuc-pardoseli,5 L,Transparent,133.90,25.44,159.34,Diluant Clorcauciuc “Emex” - Bid. 5 L,,5941930705458,EMX-095-S-7-5CL,5
solvent-epoxidic-pardoseli,1 L,Transparent,30.46,5.79,36.25,Diluant Epoxidic “Emex” - Bid. 1 L,,5941930705465,EMX-096-S-7-1EP,1
solvent-epoxidic-pardoseli,5 L,Transparent,150.55,28.60,179.15,Diluant Epoxidic “Emex” - Bid. 5 L,,5941930705472,EMX-096-S-7-5EP,5
solvent-poliuretanic-vopsele-pardoseli,1 L,Transparent,34.63,6.58,41.21,Diluant Poliuretanic “Emex” - Bid. 1 L,,5941930705489,EMX-097-S-7-1PL,1
solvent-poliuretanic-vopsele-pardoseli,5 L,Transparent,171.40,32.57,203.97,Diluant Poliuretanic “Emex” - Bid. 5 L,,5941930705496,EMX-097-S-7-5PL,5
diluant-marcaj-rutier,1 L,Transparent,25.23,4.79,30.02,Diluant Marcaj Rutier “Emex” - Bid. 1 L,,5941930708251,EMX-021-S-7-1MR,1
diluant-marcaj-rutier,5 L,Transparent,124.40,23.64,148.04,Diluant Marcaj Rutier “Emex” - Bid. 5 L,,5941930708268,EMX-021-S-7-5MR,5
dezinfectant-fara-clor,5 L,Transparent,38.99,7.41,46.39,Dezinfectant Suprafete “Emex Bactiguard” - Bid. 5 L,,5941930708275,EMX-145-S-8-5BG,5
dezinfectant-fara-clor,20 L,Transparent,135.60,25.76,161.36,Dezinfectant Suprafete “Emex Bactiguard” - Bid. 20 L,,5941930708282,EMX-145-S-8-20BG,20
dezinfectant-advanced-klor,5 L,Transparent,38.70,7.35,46.05,Dezinfectant Suprafete “Emex Advanced TR-HS Klor” - Bid. 5 L,,5941930708299,EMX-144-S-8-5KL,5
dezinfectant-advanced-klor,20 L,Transparent,134.60,25.57,160.17,Dezinfectant Suprafete “Emex Advanced TR-HS Klor” - Bid. 20 L,,5941930708305,EMX-144-S-8-20KL,20
amorsa-perete,5 L,Transparent,36.46,6.93,43.38,Amorsa Acrilica Lichida “Emex” - Bid. 5 L,,5941930708312,EMX-009-S-8-5AC,5
amorsa-perete,20 L,Transparent,126.80,24.09,150.89,Amorsa Acrilica Lichida “Emex” - Bid. 20 L,,5941930708329,EMX-009-S-8-20AC,20
amorsa-antimucegai,5 L,Transparent,40.08,7.61,47.69,Amorsa Acrilica Antimucegai “Emex” - Bid. 5 L,,5941930708336,EMX-002-S-8-5AM,5
amorsa-antimucegai,20 L,Transparent,139.40,26.49,165.89,Amorsa Acrilica Antimucegai “Emex” - Bid. 20 L,,5941930708343,EMX-002-S-8-20AM,20
amorsa-perete-economica,20 L,Transparent,89.20,16.95,106.15,Amorsa Acrilica Economica “Neomatt Eco” - Bid. 20 L,,5941930708350,EMX-010-S-8-20NM,20
amorsa-siliconica,5 L,Transparent,41.06,7.80,48.86,Amorsa de Perete Siliconica “Emex” - Bid. 5 L,,5941930708367,EMX-014-NS-8-5SC,5
amorsa-siliconica,20 L,Transparent,142.80,27.13,169.93,Amorsa de Perete Siliconica “Emex” - Bid. 20 L,,5941930708374,EMX-014-NS-8-20SC,20
amorsa-silicatica,5 L,Transparent,53.53,10.17,63.70,Amorsa de Perete Silicatica “Emex” - Bid. 5 L,,5941930708381,EMX-013-NS-8-5SA,5
amorsa-silicatica,20 L,Transparent,186.20,35.38,221.58,Amorsa de Perete Silicatica “Emex” - Bid. 20 L,,5941930708398,EMX-013-NS-8-20SA,20
grund-umplere-pori,16 Kg,Alb,125.12,23.77,148.89,Grund de Egalizare si Umplere Pori “Emex” - Bid. 16 Kg,,5941930708404,EMX-046-NS-8-16GP,16
amorsa-cuart-tencuieli-decorative,16 Kg,Alb,114.40,21.74,136.14,Amorsa cu Cuart pentru Tencuiala Acrilica “Emex” - Bid. 16 Kg,,5941930708411,EMX-005-NS-8-16AQ,16
amorsa-cuart-tencuieli-siliconice,16 Kg,Alb,123.04,23.38,146.42,Amorsa cu Cuart pentru Tencuiala Siliconica “Emex” - Bid. 16 Kg,,5941930708428,EMX-006-NS-8-16AQ,16
amorsa-cuart-silicatica-tencuiala,16 Kg,Alb,144.00,27.36,171.36,Amorsa cu Cuart pentru Tencuiala Silicatica “Emex” - Bid. 16 Kg,,5941930708435,EMX-004-NS-8-16AQ,16
masa-spaclu,16 Kg,Alb,112.00,21.28,133.28,Masa de Spaclu pentru Reparatii “Emex LQ” - Bid. 16 Kg,,5941930708442,EMX-079-NS-8-16LQ,16
solutie-anti-mucegai,5 L,Transparent,74.64,14.18,88.82,Solutie Antimucegai de Sanitizare “Emex Forte” - Bid. 5 L,,5941930708459,EMX-092-S-8-5AM,5
solutie-anti-mucegai,20 L,Transparent,259.60,49.32,308.92,Solutie Antimucegai de Sanitizare “Emex Forte” - Bid. 20 L,,5941930708466,EMX-092-S-8-20AM,20
grund-epoxidic,4 Kg,Rosu,194.81,37.01,231.82,Pachet Grund Epoxidic Anticoroziv “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor,5941930708473,EMX-046-NS-9-4RO,4.6
grund-epoxidic,20 Kg,Rosu,864.20,164.20,1028.40,Pachet Grund Epoxidic Anticoroziv “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708480,EMX-046-NS-9-20RO,23
grund-epoxidic,4 Kg,Gri,196.60,37.35,233.95,Pachet Grund Epoxidic Anticoroziv “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor,5941930708497,EMX-046-NS-9-4GR,4.6
grund-epoxidic,20 Kg,Gri,872.00,165.68,1037.68,Pachet Grund Epoxidic Anticoroziv “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708503,EMX-046-NS-9-20GR,23
grund-epoxidic,4 Kg,Galben,205.52,39.05,244.57,Pachet Grund Epoxidic Anticoroziv “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor,5941930708510,EMX-046-NS-9-4GB,4.6
grund-epoxidic,20 Kg,Galben,910.80,173.05,1083.85,Pachet Grund Epoxidic Anticoroziv “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708527,EMX-046-NS-9-20GB,23
grund-epoxidic-solubil-apa,4 Kg,Rosu,199.82,37.97,237.78,Pachet Grund Epoxidic Anticoroziv Emulsionat “Emex WD-AE” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.32 Kg,+ Bid. 0.32 Kg Intaritor ,5941930708534,EMX-048-NS-9-4RO,4.32
grund-epoxidic-solubil-apa,10 Kg,Rosu,439.60,83.52,523.12,Pachet Grund Epoxidic Anticoroziv Emulsionat “Emex WD-AE” - Rosu - Bid. 10 Kg + Intaritor 0.8 Kg,+ Bid. 0.80 Kg Intaritor ,5941930708541,EMX-048-NS-9-10RO,10.8
grund-epoxidic-solubil-apa,4 Kg,Gri,204.37,38.83,243.20,Pachet Grund Epoxidic Anticoroziv Emulsionat “Emex WD-AE” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.32 Kg,+ Bid. 0.32 Kg Intaritor ,5941930708558,EMX-048-NS-9-4GR,4.32
grund-epoxidic-solubil-apa,10 Kg,Gri,449.50,85.41,534.91,Pachet Grund Epoxidic Anticoroziv Emulsionat “Emex WD-AE” - Gri - Bid. 10 Kg + Intaritor 0.8 Kg,+ Bid. 0.80 Kg Intaritor ,5941930708565,EMX-048-NS-9-10GR,10.8
grund-epoxidic-solubil-apa,4 Kg,Galben,211.22,40.13,251.36,Pachet Grund Epoxidic Anticoroziv Emulsionat “Emex WD-AE” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.32 Kg,+ Bid. 0.32 Kg Intaritor ,5941930708572,EMX-048-NS-9-4GB,4.32
grund-epoxidic-solubil-apa,10 Kg,Galben,464.40,88.24,552.64,Pachet Grund Epoxidic Anticoroziv Emulsionat “Emex WD-AE” - Galben - Bid. 10 Kg + Intaritor 0.8 Kg,+ Bid. 0.80 Kg Intaritor ,5941930708589,EMX-048-NS-9-10GB,10.8
grund-poliuretanic,4 Kg,Rosu,225.12,42.77,267.89,Pachet Grund Poliuretanic Anticoroziv “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor ,5941930708596,EMX-043-NS-9-4RO,4.6
grund-poliuretanic,20 Kg,Rosu,1014.64,192.78,1207.42,Pachet Grund Poliuretanic Anticoroziv “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708602,EMX-043-NS-9-20RO,23
grund-poliuretanic,4 Kg,Gri,229.99,43.70,273.69,Pachet Grund Poliuretanic Anticoroziv “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor ,5941930708619,EMX-043-NS-9-4GR,4.6
grund-poliuretanic,20 Kg,Gri,1035.84,196.81,1232.65,Pachet Grund Poliuretanic Anticoroziv “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708626,EMX-043-NS-9-20GR,23
grund-poliuretanic,4 Kg,Galben,240.48,45.69,286.17,Pachet Grund Poliuretanic Anticoroziv “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.6 Kg,+ Bid. 0.60 Kg Intaritor ,5941930708633,EMX-043-NS-9-4GB,4.6
grund-poliuretanic,20 Kg,Galben,1081.44,205.47,1286.91,Pachet Grund Poliuretanic Anticoroziv “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3 Kg,+ Bid. 3 Kg Intaritor ,5941930708640,EMX-043-NS-9-20GB,23
grund-clorcauciuc,6 Kg,Rosu,179.19,34.05,213.24,Grund Anticoroziv Clorcauciuc “Emex” - Rosu - Bid. 6 Kg,,5941930708657,EMX-038-S-9-6RO,6
grund-clorcauciuc,30 Kg,Rosu,779.10,148.03,927.13,Grund Anticoroziv Clorcauciuc “Emex” - Rosu - Bid. 30 Kg,,5941930708664,EMX-038-S-9-30RO,30
grund-clorcauciuc,6 Kg,Gri,179.06,34.02,213.08,Grund Anticoroziv Clorcauciuc “Emex” - Gri - Bid. 6 Kg,,5941930708671,EMX-038-S-9-6GR,6
grund-clorcauciuc,30 Kg,Gri,778.50,147.92,926.42,Grund Anticoroziv Clorcauciuc “Emex” - Gri - Bid. 30 Kg,,5941930708688,EMX-038-S-9-30GR,30
grund-clorcauciuc,6 Kg,Galben,188.51,35.82,224.32,Grund Anticoroziv Clorcauciuc “Emex” - Galben - Bid. 6 Kg,,5941930708695,EMX-038-S-9-6GB,6
